time,L,MLT,MLAT,R,RMS,Skewness,Kurtosis,Intermittency,Scale_Flatness,DFA_alpha,DFA_alpha_err,Hurst,Hurst_err,Higuchi_FD,Shannon_Entropy,Permutation_Entropy,Wavelet_Entropy,Spectral_Slope,Spectral_Slope_err,Spectral_Break,Storm_Phase
2015-03-04 10:04:29.843858,5.130579091145832,0.14004577158854167,-5.630193736979167,4.981220307291666,10.091263075172987,0.3864270542657497,-1.3257875097736322,2.247277280389626,2.3076732977977437,1.5702959722952365,0.01929976936865461,1.5702959722952365,0.01929976936865461,0.9922531961618123,3.566764736708852,0.9523285454311387,0.8955125932205988,-3.094392299102372,0.28333586824696194,0.2584674339103042,Quiet
2015-03-04 10:14:29.846731,4.954742026041667,0.29573034036458334,-5.4008873697916675,4.831513065104168,14.470543491921472,0.06609416347711554,-0.9732788394428571,2.2907262694345034,2.2704510288172983,1.2503141596117218,0.03522255801547208,1.2503141596117218,0.03522255801547208,1.004836400850992,4.196930184349822,0.9454145844287395,0.8970482971693412,-2.3231159491429567,0.29960574852442245,0.21000159934784385,Quiet
2015-03-04 10:24:29.849645,4.760580872395833,0.46126448489583327,-5.114609768229166,4.6670859921875,10.41195246874877,0.6374698799939513,-0.2457560665392644,2.288333359427912,2.2688544220956293,1.4527487883116983,0.032400019998606755,1.4527487883116983,0.032400019998606755,1.005583403649625,4.4136075963780055,0.9538817074005975,0.8981217930548793,-3.1861662873753804,0.41577244161409294,0.14334099485497498,Quiet
2015-03-04 10:34:29.852519,4.559059372395834,0.6388543752604167,-4.759461713541666,4.487224127604166,16.52511142813555,-0.206347903231252,-1.130122959483584,2.256878953773911,2.2396128119430725,1.0283964844800264,0.03335765919485377,1.0283964844800264,0.03335765919485377,1.0024577636414322,4.029276569612492,0.9469944061306085,0.8984513802399653,-2.672467017847149,0.3923747108243541,0.20190947452645955,Quiet
2015-03-04 10:44:29.855395,4.343995606770833,0.8313358135416665,-4.3200103046875,4.2911014921875,22.88519288127069,0.2995702687135122,-1.5202934070753467,2.2076357293944495,2.2253598151009824,1.4508066238202557,0.03925193649998499,1.4508066238202557,0.03925193649998499,0.9834331145690094,3.4165711646735515,0.9479146775657131,0.898435687366514,-2.051949946934282,0.39865607635949457,0.24833246407043416,Quiet
2015-03-04 10:54:29.858329,4.113736915885417,1.0424545953125002,-3.7758417197916683,4.0777481614583335,34.96634005320613,0.18835312159736645,-1.0885996438309606,2.156138916493483,2.2049481731762013,1.232488043750119,0.04376528130209801,1.232488043750119,0.04376528130209801,0.9718029602405365,4.162508821431759,0.9478464258799647,0.898195797913208,-2.237629483192905,0.3978618813463762,0.27999942018753055,Quiet
2015-03-04 11:04:29.861103,3.8685714820312502,1.27726936171875,-3.09934958671875,3.8460697679687503,49.02705773311341,-0.254131735231117,-1.1700949730852501,2.1252110510453077,2.1887383220847756,1.4492371071888601,0.03919726735264517,1.4492371071888601,0.03919726735264517,0.9822762567958646,4.045941448368662,0.9455618880762151,0.8980254059545766,-2.6060376897503246,0.3959393471916728,0.035785995438893485,Quiet
2015-03-04 11:14:29.863817,3.6071086445312504,1.5428869875,-2.252174765625,3.5948015351562503,66.07266935422759,0.17834447677586449,-1.1871402361858876,2.086648741704307,2.194721113425334,1.5545754156315021,0.03698814715588832,1.5545754156315021,0.03698814715588832,0.9587246247384639,4.066348591017754,0.9357216645056666,0.897645817666141,-2.029238861234873,0.457328134742662,0.01936498722097732,Quiet
2015-03-04 11:24:29.866510,3.3271640203125,1.8496476179687504,-1.1795505949218752,3.3225436421875005,95.15701864929824,0.2403654055792533,-1.1825750945756566,1.995502172922063,2.2219316291952205,1.7624465458430565,0.026291358845017026,1.7624465458430565,0.026291358845017026,0.9211266110476695,3.9729568973332947,0.9454476086821162,0.8973622745086807,-2.5875043141035383,0.42235997833045225,0.43332954810501184,Quiet
2015-03-04 11:34:29.869265,3.0284504125,2.21331656328125,0.1992131652343751,3.027840084375,147.0184919581668,0.24637674417264008,-1.1487628486113697,1.796463655266191,2.2672666954986482,1.8839397699411293,0.016448266735603904,1.8839397699411293,0.016448266735603904,0.8361845499506196,3.9716199165452357,0.9366803618688495,0.8972660349286462,-2.65081784933822,0.3715111994657597,0.25166705028403025,Quiet
